student_id,academic_year,semester,avg_score,failed_subjects,improvement_flag,performance_band
S103399,2020-21,1,78.41,2,True,High
S103400,2021-22,1,76.14,1,True,High
S103401,2020-21,1,95.0,0,True,High
S103402,2022-23,2,74.16,0,True,High
S103403,2020-21,2,57.52,2,False,Medium
S103404,2021-22,1,51.43,0,False,Medium
S103405,2020-21,1,79.29,2,True,High
S103406,2020-21,2,52.78,1,False,Medium
S103407,2021-22,2,77.15,3,True,High
S103408,2020-21,2,53.6,2,False,Medium
S103409,2020-21,2,70.24,0,True,High
S103410,2021-22,1,49.1,1,False,Low
S103411,2022-23,1,76.7,0,True,High
S103412,2019-20,2,46.49,0,False,Low
S103413,2019-20,1,69.09,0,True,Medium
S103414,2019-20,1,62.03,0,True,Medium
S103415,2019-20,2,66.53,0,True,Medium
S103416,2019-20,2,59.06,0,False,Medium
S103417,2019-20,1,58.71,0,False,Medium
S103418,2021-22,2,67.32,3,True,Medium
S103419,2021-22,1,49.97,0,False,Low
S103420,2021-22,2,49.88,0,False,Low
S103421,2020-21,1,59.62,0,False,Medium
S103422,2022-23,2,59.04,0,False,Medium
S103423,2022-23,1,49.92,1,False,Low
S103424,2019-20,2,78.86,2,True,High
S103425,2019-20,2,59.98,0,False,Medium
S103426,2021-22,2,61.6,0,True,Medium
S103427,2022-23,2,45.09,1,False,Low
S103428,2020-21,2,95.0,0,True,High
S103429,2020-21,1,95.0,0,True,High
S103430,2021-22,1,53.29,1,False,Medium
S103431,2019-20,2,83.39,1,True,High
S103432,2022-23,1,63.62,0,True,Medium
S103433,2020-21,1,89.06,0,True,High
S103434,2019-20,2,70.04,1,True,High
S103435,2022-23,1,66.5,0,True,Medium
S103436,2020-21,1,30.0,2,False,Low
S103437,2019-20,1,51.82,0,False,Medium
S103438,2020-21,1,65.31,0,True,Medium
S103439,2019-20,2,67.98,0,True,Medium
S103440,2019-20,1,46.78,2,False,Low
S103441,2019-20,1,54.07,1,False,Medium
S103442,2022-23,1,73.3,2,True,High
S103443,2021-22,1,44.25,0,False,Low
S103444,2019-20,2,67.01,2,True,Medium
S103445,2019-20,1,83.57,2,True,High
S103446,2020-21,2,70.78,0,True,High
S103447,2020-21,2,70.03,3,True,High
S103448,2022-23,2,34.7,2,False,Low
S103449,2021-22,2,52.67,3,False,Medium
S103450,2020-21,2,95.0,2,True,High
S103451,2022-23,1,56.01,1,False,Medium
S103452,2022-23,1,83.97,2,True,High
S103453,2022-23,2,55.84,0,False,Medium
S103454,2019-20,2,60.83,1,True,Medium
S103455,2021-22,1,72.73,0,True,High
S103456,2021-22,1,66.51,1,True,Medium
S103457,2021-22,2,70.72,1,True,High
S103458,2019-20,1,52.72,1,False,Medium
S103459,2019-20,1,47.96,2,False,Low
S103460,2020-21,2,51.71,0,False,Medium
S103461,2020-21,2,57.02,0,False,Medium
S103462,2020-21,2,61.56,0,True,Medium
S103463,2022-23,2,80.56,0,True,High
S103464,2021-22,2,66.31,1,True,Medium
S103465,2019-20,1,72.27,0,True,High
S103466,2020-21,2,67.12,0,True,Medium
S103467,2022-23,1,48.27,0,False,Low
S103468,2019-20,2,65.26,0,True,Medium
S103469,2022-23,2,66.96,1,True,Medium
S103470,2022-23,2,76.4,1,True,High
S103471,2022-23,2,48.97,0,False,Low
S103472,2021-22,2,34.39,1,False,Low
S103473,2019-20,2,67.64,0,True,Medium
S103474,2019-20,1,70.31,1,True,High
S103475,2022-23,2,62.31,0,True,Medium
S103476,2021-22,2,65.42,3,True,Medium
S103477,2022-23,1,78.18,0,True,High
S103478,2020-21,1,58.12,1,False,Medium
S103479,2019-20,2,60.82,0,True,Medium
S103480,2019-20,1,66.19,0,True,Medium
S103481,2021-22,1,46.7,0,False,Low
S103482,2019-20,2,62.72,0,True,Medium
S103483,2019-20,2,64.04,2,True,Medium
S103484,2019-20,1,89.56,0,True,High
S103485,2021-22,2,60.53,1,True,Medium
S103486,2022-23,1,68.0,1,True,Medium
S103487,2019-20,1,78.78,0,True,High
S103488,2022-23,1,52.44,0,False,Medium
S103489,2021-22,1,85.64,2,True,High
S103490,2022-23,2,91.46,0,True,High
S103491,2020-21,2,64.57,0,True,Medium
S103492,2019-20,2,56.91,1,False,Medium
S103493,2021-22,2,89.41,0,True,High
S103494,2021-22,2,76.93,0,True,High
S103495,2022-23,2,66.23,0,True,Medium
S103496,2019-20,2,86.4,3,True,High
S103497,2021-22,2,84.81,0,True,High
S103498,2020-21,2,59.96,3,False,Medium
S103499,2022-23,2,68.73,0,True,Medium
S103500,2020-21,2,73.65,0,True,High
S103501,2020-21,2,65.43,2,True,Medium
S103502,2022-23,1,44.14,0,False,Low
S103503,2020-21,2,50.93,0,False,Medium
S103504,2022-23,2,44.63,0,False,Low
S103505,2022-23,2,72.39,3,True,High
S103506,2021-22,2,47.23,0,False,Low
S103507,2021-22,2,67.89,1,True,Medium
S103508,2020-21,1,92.48,0,True,High
S103509,2020-21,1,86.42,0,True,High
S103510,2020-21,2,37.44,0,False,Low
S103511,2020-21,2,45.82,2,False,Low
S103512,2020-21,2,53.35,1,False,Medium
S103513,2021-22,1,47.46,1,False,Low
S103514,2020-21,2,40.19,0,False,Low
S103515,2020-21,2,64.84,0,True,Medium
S103516,2019-20,1,75.58,1,True,High
S103517,2022-23,1,79.31,1,True,High
S103518,2022-23,2,57.88,1,False,Medium
S103519,2021-22,2,60.92,0,True,Medium
S103520,2022-23,1,70.34,3,True,High
S103521,2020-21,2,63.37,0,True,Medium
S103522,2022-23,2,77.16,0,True,High
S103523,2021-22,1,71.46,2,True,High
S103524,2022-23,2,59.36,1,False,Medium
S103525,2022-23,1,37.15,0,False,Low
S103526,2019-20,2,87.49,1,True,High
S103527,2019-20,2,54.71,0,False,Medium
S103528,2020-21,1,70.36,0,True,High
S103529,2022-23,1,36.25,1,False,Low
S103530,2020-21,1,64.83,0,True,Medium
S103531,2022-23,1,66.5,0,True,Medium
S103532,2020-21,1,67.23,0,True,Medium
S103533,2020-21,1,95.0,0,True,High
S103534,2022-23,1,55.53,0,False,Medium
S103535,2019-20,1,77.31,2,True,High
S103536,2021-22,1,72.85,0,True,High
S103537,2020-21,2,54.82,0,False,Medium
S103538,2021-22,2,77.09,1,True,High
S103539,2022-23,1,62.54,2,True,Medium
S103540,2020-21,2,78.13,1,True,High
S103541,2022-23,1,94.41,0,True,High
S103542,2020-21,1,67.26,0,True,Medium
S103543,2019-20,2,60.78,2,True,Medium
S103544,2020-21,1,80.77,0,True,High
S103545,2020-21,1,85.95,0,True,High
S103546,2020-21,1,51.75,1,False,Medium
S103547,2022-23,1,58.21,0,False,Medium
S103548,2019-20,2,75.13,3,True,High
S103549,2022-23,1,63.02,2,True,Medium
S103550,2021-22,2,50.69,1,False,Medium
S103551,2019-20,2,73.11,2,True,High
S103552,2020-21,1,75.07,0,True,High
S103553,2020-21,2,59.98,1,False,Medium
S103554,2020-21,2,65.92,1,True,Medium
S103555,2021-22,2,56.35,0,False,Medium
S103556,2021-22,2,48.57,2,False,Low
S103557,2020-21,1,57.54,2,False,Medium
S103558,2020-21,1,66.11,3,True,Medium
S103559,2021-22,1,42.87,1,False,Low
S103560,2022-23,2,58.64,0,False,Medium
S103561,2019-20,2,66.32,0,True,Medium
S103562,2019-20,1,82.92,0,True,High
S103563,2021-22,2,60.31,0,True,Medium
S103564,2021-22,2,46.31,0,False,Low
S103565,2022-23,1,61.86,0,True,Medium
S103566,2020-21,2,56.5,1,False,Medium
S103567,2021-22,2,73.28,0,True,High
S103568,2022-23,1,59.93,0,False,Medium
S103569,2021-22,1,30.0,0,False,Low
S103570,2020-21,1,95.0,1,True,High
S103571,2021-22,1,67.14,3,True,Medium
S103572,2020-21,1,66.34,1,True,Medium
S103573,2022-23,1,41.88,0,False,Low
S103574,2019-20,1,43.03,0,False,Low
S103575,2022-23,2,63.62,1,True,Medium
S103576,2019-20,1,70.04,0,True,High
S103577,2022-23,2,75.53,3,True,High
S103578,2019-20,1,68.56,0,True,Medium
S103579,2022-23,2,47.21,0,False,Low
S103580,2020-21,2,30.0,0,False,Low
S103581,2019-20,2,63.5,1,True,Medium
S103582,2019-20,2,56.99,0,False,Medium
S103583,2020-21,2,46.06,0,False,Low
S103584,2020-21,1,77.42,0,True,High
S103585,2019-20,1,41.37,0,False,Low
S103586,2019-20,1,74.25,3,True,High
S103587,2019-20,2,43.85,0,False,Low
S103588,2021-22,2,67.01,0,True,Medium
S103589,2022-23,2,79.01,0,True,High
S103590,2020-21,1,59.93,0,False,Medium
S103591,2020-21,2,90.35,0,True,High
S103592,2022-23,2,93.77,0,True,High
S103593,2020-21,1,68.56,1,True,Medium
S103594,2020-21,1,73.12,2,True,High
S103595,2019-20,1,80.91,0,True,High
S103596,2020-21,2,73.17,2,True,High
S103597,2021-22,2,71.56,2,True,High
S103598,2021-22,1,57.14,0,False,Medium
S103599,2019-20,2,39.69,0,False,Low
S103600,2019-20,2,44.15,2,False,Low
S103601,2020-21,2,95.0,1,True,High
S103602,2019-20,2,69.84,0,True,Medium
S103603,2019-20,1,61.31,0,True,Medium
S103604,2022-23,2,83.95,0,True,High
S103605,2019-20,2,53.76,0,False,Medium
S103606,2021-22,1,73.75,1,True,High
S103607,2020-21,2,66.16,1,True,Medium
S103608,2019-20,2,71.9,2,True,High
S103609,2022-23,1,59.95,0,False,Medium
S103610,2020-21,2,50.53,0,False,Medium
S103611,2020-21,1,52.66,1,False,Medium
S103612,2020-21,2,53.24,0,False,Medium
S103613,2022-23,2,64.96,1,True,Medium
S103614,2021-22,2,41.66,1,False,Low
S103615,2022-23,1,46.29,2,False,Low
S103616,2022-23,2,67.03,1,True,Medium
S103617,2020-21,2,63.08,1,True,Medium
S103618,2022-23,1,67.85,0,True,Medium
S103619,2020-21,2,64.32,2,True,Medium
S103620,2019-20,2,95.0,0,True,High
S103621,2019-20,2,66.9,3,True,Medium
S103622,2022-23,1,59.31,0,False,Medium
S103623,2021-22,1,66.52,0,True,Medium
S103624,2020-21,1,80.3,2,True,High
S103625,2022-23,2,64.26,1,True,Medium
S103626,2022-23,1,75.27,1,True,High
S103627,2021-22,2,70.94,0,True,High
S103628,2020-21,1,60.64,2,True,Medium
S103629,2022-23,1,66.66,0,True,Medium
S103630,2021-22,2,88.98,0,True,High
S103631,2020-21,1,68.65,2,True,Medium
S103632,2019-20,1,50.21,1,False,Medium
S103633,2021-22,2,60.21,0,True,Medium
S103634,2022-23,2,33.29,0,False,Low
S103635,2019-20,2,67.06,1,True,Medium
S103636,2020-21,2,84.68,2,True,High
S103637,2021-22,2,44.88,0,False,Low
S103638,2019-20,2,67.25,1,True,Medium
S103639,2019-20,2,79.78,1,True,High
S103640,2022-23,2,81.37,0,True,High
S103641,2019-20,1,84.2,0,True,High
S103642,2022-23,2,36.98,0,False,Low
S103643,2020-21,1,72.57,1,True,High
S103644,2022-23,2,42.42,0,False,Low
S103645,2021-22,2,50.03,2,False,Medium
S103646,2019-20,1,77.32,1,True,High
S103647,2020-21,1,67.37,1,True,Medium
S103648,2022-23,1,75.9,0,True,High
S103649,2022-23,2,51.06,0,False,Medium
S103650,2022-23,2,87.1,1,True,High
S103651,2020-21,2,75.33,1,True,High
S103652,2020-21,2,78.34,0,True,High
S103653,2021-22,1,48.8,0,False,Low
S103654,2020-21,2,82.57,1,True,High
S103655,2022-23,1,60.26,0,True,Medium
S103656,2020-21,2,55.83,1,False,Medium
S103657,2022-23,2,74.38,0,True,High
S103658,2021-22,1,73.75,1,True,High
S103659,2021-22,2,52.3,0,False,Medium
S103660,2022-23,1,95.0,1,True,High
S103661,2020-21,2,92.22,0,True,High
S103662,2020-21,2,74.08,0,True,High
S103663,2019-20,2,71.46,0,True,High
S103664,2021-22,2,69.95,1,True,Medium
S103665,2021-22,2,41.75,0,False,Low
S103666,2022-23,1,66.69,0,True,Medium
S103667,2019-20,2,66.49,3,True,Medium
S103668,2020-21,2,56.36,0,False,Medium
S103669,2022-23,2,60.36,0,True,Medium
S103670,2020-21,2,30.0,1,False,Low
S103671,2020-21,1,48.54,1,False,Low
S103672,2020-21,2,78.83,0,True,High
S103673,2019-20,1,90.97,1,True,High
S103674,2021-22,1,50.85,0,False,Medium
S103675,2021-22,1,67.74,0,True,Medium
S103676,2020-21,1,81.48,0,True,High
S103677,2019-20,1,57.2,0,False,Medium
S103678,2020-21,2,75.14,0,True,High
S103679,2020-21,1,64.49,0,True,Medium
S103680,2022-23,1,82.86,0,True,High
S103681,2019-20,1,45.76,0,False,Low
S103682,2019-20,1,48.43,0,False,Low
S103683,2021-22,1,69.19,0,True,Medium
S103684,2021-22,1,66.44,0,True,Medium
S103685,2020-21,2,64.16,0,True,Medium
S103686,2022-23,2,73.64,1,True,High
S103687,2022-23,1,51.04,2,False,Medium
S103688,2022-23,1,44.46,1,False,Low
S103689,2020-21,1,57.5,1,False,Medium
S103690,2021-22,1,59.18,0,False,Medium
S103691,2019-20,1,60.74,1,True,Medium
S103692,2020-21,2,84.04,1,True,High
S103693,2022-23,2,76.56,0,True,High
S103694,2022-23,2,73.0,2,True,High
S103695,2020-21,2,68.33,0,True,Medium
S103696,2022-23,2,58.49,0,False,Medium
S103697,2019-20,2,52.19,0,False,Medium
S103698,2020-21,1,47.04,2,False,Low
S103699,2019-20,1,54.58,2,False,Medium
S103700,2021-22,2,64.36,2,True,Medium
S103701,2022-23,1,47.68,0,False,Low
S103702,2022-23,2,67.54,1,True,Medium
S103703,2021-22,2,62.08,0,True,Medium
S103704,2021-22,2,59.04,0,False,Medium
S103705,2021-22,1,82.42,2,True,High
S103706,2022-23,1,30.0,0,False,Low
S103707,2021-22,2,59.24,0,False,Medium
S103708,2020-21,1,30.0,0,False,Low
S103709,2021-22,2,68.58,0,True,Medium
S103710,2020-21,1,76.43,0,True,High
S103711,2020-21,1,44.73,0,False,Low
S103712,2019-20,2,46.65,0,False,Low
S103713,2020-21,2,39.53,0,False,Low
S103714,2020-21,2,65.95,0,True,Medium
S103715,2021-22,2,59.89,2,False,Medium
S103716,2022-23,1,60.82,1,True,Medium
S103717,2021-22,2,59.48,1,False,Medium
S103718,2019-20,1,50.4,1,False,Medium
S103719,2019-20,2,81.98,0,True,High
S103720,2022-23,1,69.09,2,True,Medium
S103721,2020-21,2,47.23,2,False,Low
S103722,2019-20,2,54.49,0,False,Medium
S103723,2022-23,2,51.92,0,False,Medium
S103724,2021-22,1,86.09,1,True,High
S103725,2021-22,1,75.67,0,True,High
S103726,2021-22,2,63.1,2,True,Medium
S103727,2020-21,1,90.61,1,True,High
S103728,2020-21,2,86.78,0,True,High
S103729,2022-23,1,61.54,0,True,Medium
S103730,2019-20,2,58.84,1,False,Medium
S103731,2021-22,2,59.56,0,False,Medium
S103732,2020-21,1,50.71,2,False,Medium
S103733,2020-21,1,91.01,0,True,High
S103734,2019-20,1,49.9,3,False,Low
S103735,2021-22,2,78.02,0,True,High
S103736,2021-22,1,75.36,1,True,High
S103737,2019-20,1,60.43,0,True,Medium
S103738,2022-23,1,92.15,0,True,High
S103739,2022-23,1,41.61,1,False,Low
S103740,2019-20,1,63.8,0,True,Medium
S103741,2019-20,2,57.66,0,False,Medium
S103742,2022-23,2,79.41,0,True,High
S103743,2019-20,1,70.3,0,True,High
S103744,2021-22,2,39.09,0,False,Low
S103745,2022-23,1,83.59,1,True,High
S103746,2022-23,1,72.28,0,True,High
S103747,2022-23,2,49.47,0,False,Low
S103748,2021-22,2,59.75,0,False,Medium
S103749,2019-20,2,45.5,2,False,Low
S103750,2020-21,2,62.44,2,True,Medium
S103751,2020-21,2,67.25,0,True,Medium
S103752,2021-22,2,59.98,2,False,Medium
S103753,2021-22,2,58.24,2,False,Medium
S103754,2019-20,1,40.81,0,False,Low
S103755,2020-21,1,70.06,0,True,High
S103756,2022-23,1,36.13,0,False,Low
S103757,2021-22,2,65.47,0,True,Medium
S103758,2020-21,1,38.01,1,False,Low
S103759,2022-23,1,65.76,0,True,Medium
S103760,2022-23,1,64.91,0,True,Medium
S103761,2019-20,1,71.05,0,True,High
S103762,2021-22,2,77.93,1,True,High
S103763,2022-23,1,80.71,0,True,High
S103764,2021-22,1,40.85,0,False,Low
S103765,2020-21,1,64.13,3,True,Medium
S103766,2020-21,1,95.0,0,True,High
S103767,2021-22,1,66.79,0,True,Medium
S103768,2022-23,2,52.53,1,False,Medium
S103769,2022-23,1,63.8,2,True,Medium
S103770,2020-21,1,59.25,0,False,Medium
S103771,2022-23,1,47.35,1,False,Low
S103772,2022-23,1,78.04,2,True,High
S103773,2020-21,1,73.77,0,True,High
S103774,2019-20,1,44.98,0,False,Low
S103775,2020-21,2,63.6,1,True,Medium
S103776,2021-22,1,56.5,0,False,Medium
S103777,2019-20,1,40.98,0,False,Low
S103778,2021-22,2,43.78,2,False,Low
S103779,2019-20,2,46.01,0,False,Low
S103780,2019-20,1,64.12,0,True,Medium
S103781,2020-21,1,58.13,0,False,Medium
S103782,2020-21,2,50.61,1,False,Medium
S103783,2021-22,1,59.12,0,False,Medium
S103784,2020-21,2,76.21,1,True,High
S103785,2019-20,1,70.35,1,True,High
S103786,2020-21,1,80.03,0,True,High
S103787,2021-22,1,61.58,3,True,Medium
S103788,2019-20,2,89.04,2,True,High
S103789,2021-22,2,70.22,0,True,High
S103790,2022-23,2,57.67,0,False,Medium
S103791,2020-21,2,66.39,0,True,Medium
S103792,2019-20,1,46.28,0,False,Low
S103793,2021-22,1,60.41,0,True,Medium
S103794,2020-21,2,71.45,0,True,High
S103795,2020-21,2,74.18,0,True,High
S103796,2021-22,2,58.85,0,False,Medium
S103797,2019-20,2,95.0,0,True,High
S103798,2021-22,1,62.42,0,True,Medium
S103799,2020-21,2,39.82,0,False,Low
S103800,2021-22,1,83.2,0,True,High
S103801,2022-23,2,74.11,2,True,High
S103802,2020-21,1,68.48,0,True,Medium
S103803,2019-20,2,58.03,2,False,Medium
S103804,2022-23,1,70.9,0,True,High
S103805,2021-22,1,89.29,1,True,High
S103806,2019-20,1,68.02,0,True,Medium
S103807,2022-23,1,42.95,2,False,Low
S103808,2021-22,1,30.0,0,False,Low
S103809,2022-23,1,70.77,3,True,High
S103810,2020-21,1,50.21,0,False,Medium
S103811,2019-20,1,63.5,0,True,Medium
S103812,2022-23,1,52.86,0,False,Medium
S103813,2020-21,2,51.79,1,False,Medium
S103814,2021-22,2,53.52,3,False,Medium
S103815,2020-21,1,54.88,0,False,Medium
S103816,2021-22,2,76.64,1,True,High
S103817,2019-20,2,73.6,1,True,High
S103818,2020-21,1,46.88,0,False,Low
S103819,2020-21,1,48.92,1,False,Low
S103820,2021-22,2,70.69,0,True,High
S103821,2022-23,1,80.79,0,True,High
S103822,2021-22,1,80.56,1,True,High
S103823,2022-23,1,49.96,0,False,Low
S103824,2021-22,2,79.84,2,True,High
S103825,2019-20,2,38.36,2,False,Low
S103826,2022-23,2,61.96,2,True,Medium
S103827,2020-21,1,72.31,0,True,High
S103828,2022-23,1,33.82,0,False,Low
S103829,2021-22,1,95.0,0,True,High
S103830,2021-22,1,84.9,3,True,High
S103831,2022-23,1,74.71,0,True,High
S103832,2020-21,2,50.52,0,False,Medium
S103833,2019-20,1,63.98,0,True,Medium
S103834,2020-21,2,76.86,0,True,High
S103835,2022-23,1,48.16,0,False,Low
S103836,2021-22,2,62.29,0,True,Medium
S103837,2020-21,1,78.66,0,True,High
S103838,2021-22,1,42.58,3,False,Low
S103839,2021-22,1,69.99,1,True,Medium
S103840,2020-21,1,38.68,1,False,Low
S103841,2022-23,2,50.84,0,False,Medium
S103842,2020-21,1,57.43,2,False,Medium
S103843,2019-20,2,72.7,2,True,High
S103844,2021-22,2,54.49,3,False,Medium
S103845,2021-22,2,66.88,0,True,Medium
S103846,2022-23,1,54.69,2,False,Medium
S103847,2021-22,1,57.04,0,False,Medium
S103848,2021-22,2,83.76,0,True,High
S103849,2021-22,1,47.75,0,False,Low
S103850,2020-21,2,76.39,1,True,High
S103851,2021-22,2,64.98,0,True,Medium
S103852,2020-21,1,56.37,0,False,Medium
S103853,2022-23,1,46.74,1,False,Low
S103854,2019-20,2,47.81,0,False,Low
S103855,2021-22,2,53.92,0,False,Medium
S103856,2019-20,1,62.75,0,True,Medium
S103857,2020-21,1,74.05,0,True,High
S103858,2022-23,1,60.5,0,True,Medium
S103859,2022-23,2,61.5,0,True,Medium
S103860,2020-21,2,63.74,3,True,Medium
S103861,2019-20,2,72.15,2,True,High
S103862,2021-22,1,74.67,0,True,High
S103863,2020-21,2,44.2,0,False,Low
S103864,2020-21,2,60.77,0,True,Medium
S103865,2020-21,2,83.41,0,True,High
S103866,2020-21,1,45.26,0,False,Low
S103867,2020-21,2,66.11,0,True,Medium
S103868,2022-23,1,62.44,0,True,Medium
S103869,2020-21,2,56.5,0,False,Medium
S103870,2022-23,2,88.86,0,True,High
S103871,2019-20,1,65.55,2,True,Medium
S103872,2021-22,1,87.67,3,True,High
S103873,2022-23,1,65.08,2,True,Medium
S103874,2021-22,2,71.9,3,True,High
S103875,2021-22,1,56.34,0,False,Medium
S103876,2021-22,2,56.51,1,False,Medium
S103877,2022-23,2,71.14,0,True,High
S103878,2022-23,1,71.42,2,True,High
S103879,2022-23,1,73.97,2,True,High
S103880,2019-20,1,70.65,0,True,High
S103881,2022-23,1,44.95,0,False,Low
S103882,2019-20,2,52.9,0,False,Medium
S103883,2022-23,2,77.75,0,True,High
S103884,2022-23,1,35.62,3,False,Low
S103885,2021-22,1,69.39,2,True,Medium
S103886,2020-21,2,63.32,0,True,Medium
S103887,2021-22,2,77.74,0,True,High
S103888,2022-23,1,71.25,0,True,High
S103889,2020-21,2,55.04,3,False,Medium
S103890,2020-21,2,54.36,2,False,Medium
S103891,2019-20,2,57.16,0,False,Medium
S103892,2020-21,2,73.7,1,True,High
S103893,2019-20,2,30.47,1,False,Low
S103894,2021-22,2,67.36,0,True,Medium
S103895,2019-20,2,51.75,2,False,Medium
S103896,2022-23,2,67.86,0,True,Medium
S103897,2020-21,1,70.17,0,True,High
S103898,2022-23,2,40.07,0,False,Low
S103899,2020-21,1,61.6,1,True,Medium
S103900,2020-21,1,67.33,0,True,Medium
S103901,2021-22,1,66.32,1,True,Medium
S103902,2019-20,1,63.17,2,True,Medium
S103903,2021-22,1,46.69,1,False,Low
S103904,2019-20,2,48.97,1,False,Low
S103905,2021-22,1,44.33,0,False,Low
S103906,2021-22,2,73.31,0,True,High
S103907,2020-21,1,63.27,0,True,Medium
S103908,2021-22,2,64.22,0,True,Medium
S103909,2021-22,2,39.42,2,False,Low
S103910,2019-20,1,64.5,2,True,Medium
S103911,2021-22,2,74.5,0,True,High
S103912,2020-21,1,37.37,2,False,Low
S103913,2021-22,2,56.97,1,False,Medium
S103914,2022-23,2,41.44,3,False,Low
S103915,2022-23,1,58.7,0,False,Medium
S103916,2019-20,2,51.49,1,False,Medium
S103917,2019-20,2,70.71,0,True,High
S103918,2022-23,2,67.54,0,True,Medium
S103919,2021-22,2,84.37,0,True,High
S103920,2021-22,2,64.19,0,True,Medium
S103921,2019-20,2,70.08,0,True,High
S103922,2020-21,1,56.63,0,False,Medium
S103923,2021-22,2,48.45,1,False,Low
S103924,2022-23,1,77.52,1,True,High
S103925,2020-21,2,83.65,3,True,High
S103926,2020-21,1,75.58,0,True,High
S103927,2021-22,2,66.97,2,True,Medium
S103928,2020-21,1,50.39,1,False,Medium
S103929,2019-20,2,82.12,0,True,High
S103930,2020-21,1,73.69,1,True,High
S103931,2019-20,1,95.0,1,True,High
S103932,2021-22,1,47.68,0,False,Low
S103933,2020-21,2,77.94,1,True,High
S103934,2022-23,2,73.24,1,True,High
S103935,2022-23,2,59.87,3,False,Medium
S103936,2019-20,1,85.46,2,True,High
S103937,2019-20,2,71.04,1,True,High
S103938,2021-22,1,50.95,1,False,Medium
S103939,2020-21,2,63.22,2,True,Medium
S103940,2019-20,1,50.77,3,False,Medium
S103941,2019-20,1,57.97,2,False,Medium
S103942,2021-22,1,75.56,1,True,High
S103943,2020-21,2,79.84,0,True,High
S103944,2020-21,1,68.32,2,True,Medium
S103945,2019-20,2,53.75,0,False,Medium
S103946,2020-21,1,70.72,0,True,High
S103947,2020-21,2,75.85,0,True,High
S103948,2020-21,1,35.42,0,False,Low
S103949,2022-23,1,66.75,0,True,Medium
S103950,2020-21,1,62.15,2,True,Medium
S103951,2022-23,2,79.31,1,True,High
S103952,2020-21,1,70.79,0,True,High
S103953,2020-21,1,72.27,1,True,High
S103954,2020-21,2,57.77,3,False,Medium
S103955,2019-20,2,65.02,0,True,Medium
S103956,2019-20,1,79.16,0,True,High
S103957,2022-23,2,64.03,0,True,Medium
S103958,2020-21,2,67.62,2,True,Medium
S103959,2022-23,1,41.96,0,False,Low
S103960,2020-21,2,63.97,3,True,Medium
S103961,2021-22,1,34.82,0,False,Low
S103962,2022-23,1,57.26,0,False,Medium
S103963,2019-20,1,65.95,0,True,Medium
S103964,2021-22,2,76.51,0,True,High
S103965,2019-20,2,50.01,1,False,Medium
S103966,2021-22,1,70.61,0,True,High
S103967,2021-22,1,87.03,0,True,High
S103968,2021-22,2,55.39,0,False,Medium
S103969,2022-23,2,41.79,2,False,Low
S103970,2022-23,1,69.35,2,True,Medium
S103971,2019-20,1,47.12,1,False,Low
S103972,2022-23,1,52.72,3,False,Medium
S103973,2019-20,2,78.85,0,True,High
S103974,2020-21,1,93.15,0,True,High
S103975,2019-20,2,49.99,0,False,Low
S103976,2019-20,1,53.94,0,False,Medium
S103977,2022-23,2,58.4,0,False,Medium
S103978,2019-20,2,56.78,2,False,Medium
S103979,2022-23,1,94.0,2,True,High
S103980,2019-20,2,57.04,0,False,Medium
S103981,2020-21,2,59.18,0,False,Medium
S103982,2022-23,1,89.24,1,True,High
