student_id,gender,date_of_birth,region,school_id,grade_level,enrollment_year,program_type
S103406,Female,2005-10-22,North,SCH_11,10,2020,Science
S103407,Female,2003-04-29,Central,SCH_4,9,2019,Science
S103408,Female,2004-09-01,South,SCH_10,10,2022,Science
S103409,Male,2005-01-16,North,SCH_3,10,2022,Science
S103410,Female,2005-06-06,North,SCH_6,10,2019,Commerce
S103411,Male,2000-02-25,North,SCH_3,8,2022,Arts
S103412,Female,2001-12-20,West,SCH_9,12,2021,Commerce
S103413,Female,2007-02-13,South,SCH_3,10,2023,Science
S103414,Male,2005-09-10,West,SCH_18,7,2020,Commerce
S103415,Male,2001-07-27,North,SCH_8,7,2023,Arts
S103416,Female,2001-10-28,West,SCH_8,6,2020,Commerce
S103417,Female,2000-10-10,West,SCH_15,6,2022,Arts
S103418,Female,2004-10-10,South,SCH_13,11,2019,Science
S103419,Male,2006-02-12,East,SCH_7,10,2019,Commerce
S103420,Male,2001-05-12,West,SCH_19,10,2022,Science
S103421,Male,2004-01-05,West,SCH_8,8,2020,Science
S103422,Male,2000-05-09,North,SCH_10,12,2022,Arts
S103423,Male,2001-09-30,North,SCH_17,10,2020,Arts
S103424,Male,2005-12-01,North,SCH_1,10,2022,Science
S103425,Female,2008-12-14,Central,SCH_13,12,2022,Arts
S103426,Female,2005-08-22,West,SCH_13,10,2022,Arts
S103427,Male,2008-12-30,North,SCH_16,9,2019,Science
S103428,Female,2006-10-27,South,SCH_9,9,2020,Science
S103429,Female,2006-10-30,Central,SCH_10,8,2022,Arts
S103430,Male,2002-09-12,East,SCH_6,8,2023,Science
S103431,Female,2002-09-19,West,SCH_5,7,2023,Science
S103432,Male,2007-07-25,West,SCH_2,8,2019,Arts
S103433,Male,2005-10-22,South,SCH_11,11,2021,Commerce
S103434,Female,2007-01-28,East,SCH_9,7,2019,Commerce
S103435,Male,2000-04-10,East,SCH_6,12,2021,Science
S103436,Male,2006-02-01,Central,SCH_8,10,2019,Arts
S103437,Male,2001-03-02,West,SCH_9,8,2023,Science
S103438,Male,2008-09-23,North,SCH_9,11,2022,Arts
S103439,Male,2008-11-11,South,SCH_8,8,2020,Science
S103440,Male,2000-02-10,South,SCH_12,8,2022,Science
S103441,Male,2001-03-04,South,SCH_8,7,2023,Arts
S103442,Male,2000-12-09,South,SCH_3,12,2020,Science
S103443,Female,2000-12-31,North,SCH_13,12,2021,Commerce
S103444,Female,2008-09-26,North,SCH_19,7,2021,Commerce
S103445,Female,2001-08-31,Central,SCH_2,6,2023,Arts
S103446,Male,2007-05-28,West,SCH_17,7,2020,Science
S103447,Male,2001-12-28,North,SCH_16,7,2022,Commerce
S103448,Female,2006-03-26,Central,SCH_4,9,2023,Arts
S103449,Female,2002-04-04,East,SCH_18,8,2021,Arts
S103450,Female,2008-10-06,West,SCH_14,7,2023,Arts
S103451,Male,2003-10-07,North,SCH_2,8,2022,Commerce
S103452,Female,2002-06-07,East,SCH_13,8,2019,Commerce
S103453,Female,2005-08-05,Central,SCH_20,9,2019,Commerce
S103454,Male,2003-09-03,North,SCH_17,8,2022,Commerce
S103455,Female,2008-04-19,North,SCH_15,11,2020,Science
S103456,Male,2007-11-23,East,SCH_20,7,2023,Commerce
S103457,Male,2003-07-20,North,SCH_5,8,2022,Arts
S103458,Male,2000-04-26,South,SCH_7,6,2019,Science
S103459,Female,2007-11-05,North,SCH_18,6,2021,Commerce
S103460,Female,2006-08-12,West,SCH_11,9,2022,Science
S103461,Male,2003-01-22,East,SCH_18,11,2022,Arts
S103462,Female,2000-06-16,West,SCH_5,12,2022,Commerce
S103463,Female,2008-03-20,Central,SCH_13,12,2019,Science
S103464,Female,2004-10-04,West,SCH_18,7,2019,Commerce
S103465,Female,2003-09-26,South,SCH_2,9,2022,Science
S103466,Male,2007-06-01,South,SCH_20,6,2022,Science
S103467,Female,2001-11-25,West,SCH_4,11,2020,Arts
S103468,Male,2002-07-13,Central,SCH_13,7,2021,Arts
S103469,Male,2000-05-31,North,SCH_16,8,2023,Commerce
S103470,Female,2001-08-08,South,SCH_6,7,2023,Commerce
S103471,Male,2002-07-01,West,SCH_8,10,2023,Science
S103472,Female,2006-05-10,West,SCH_16,7,2019,Arts
S103473,Female,2004-04-26,West,SCH_13,8,2019,Arts
S103474,Male,2001-05-10,North,SCH_4,10,2020,Science
S103475,Male,2005-11-18,East,SCH_2,12,2019,Arts
S103476,Male,2001-07-10,Central,SCH_9,11,2022,Arts
S103477,Male,2003-01-10,East,SCH_18,9,2021,Science
S103478,Female,2004-04-01,Central,SCH_17,11,2021,Commerce
S103479,Female,2005-10-21,Central,SCH_8,7,2021,Commerce
S103480,Female,2008-06-12,West,SCH_15,12,2021,Commerce
S103481,Male,2000-06-05,South,SCH_9,9,2023,Science
S103482,Male,2002-01-04,West,SCH_17,7,2023,Commerce
S103483,Male,2005-12-19,North,SCH_2,6,2022,Science
S103484,Female,2008-05-24,Central,SCH_6,6,2020,Science
S103485,Male,2003-11-28,South,SCH_5,8,2019,Arts
S103486,Female,2001-07-12,Central,SCH_17,12,2019,Arts
S103487,Male,2005-11-24,Central,SCH_2,12,2023,Commerce
S103488,Female,2006-05-01,West,SCH_18,11,2021,Science
S103489,Female,2008-12-20,South,SCH_10,6,2022,Commerce
S103490,Male,2008-08-16,South,SCH_10,10,2020,Commerce
S103491,Male,2000-06-03,Central,SCH_6,10,2023,Arts
S103492,Female,2008-04-23,South,SCH_12,12,2022,Commerce
S103493,Female,2002-09-23,South,SCH_17,12,2022,Commerce
S103494,Male,2006-04-13,West,SCH_13,7,2023,Arts
S103495,Male,2001-06-14,East,SCH_20,12,2022,Commerce
S103496,Female,2007-12-15,North,SCH_16,9,2021,Commerce
S103497,Male,2005-05-25,East,SCH_10,10,2022,Science
S103498,Female,2007-01-29,South,SCH_2,7,2020,Commerce
S103499,Female,2001-12-29,Central,SCH_2,9,2022,Arts
S103500,Male,2003-03-23,North,SCH_7,12,2019,Arts
S103501,Male,2000-06-02,North,SCH_6,12,2022,Science
S103502,Male,2000-04-01,Central,SCH_1,6,2023,Arts
S103503,Male,2006-07-13,North,SCH_12,7,2019,Arts
S103504,Male,2004-02-12,Central,SCH_13,9,2023,Arts
S103505,Female,2004-09-12,North,SCH_12,8,2020,Commerce
S103506,Female,2008-10-07,East,SCH_19,12,2021,Science
S103507,Male,2006-11-02,North,SCH_9,11,2020,Science
S103508,Male,2005-07-09,West,SCH_10,11,2019,Science
S103509,Male,2007-10-28,Central,SCH_17,12,2021,Science
S103510,Female,2002-02-25,North,SCH_18,8,2022,Arts
S103511,Male,2000-09-29,Central,SCH_8,10,2019,Commerce
S103512,Male,2005-07-20,West,SCH_7,11,2021,Arts
S103513,Female,2007-03-20,North,SCH_9,9,2023,Arts
S103514,Female,2000-06-25,North,SCH_10,12,2021,Arts
S103515,Male,2007-11-18,West,SCH_12,12,2023,Arts
S103516,Male,2001-10-04,West,SCH_15,12,2023,Science
S103517,Male,2005-03-13,West,SCH_15,8,2021,Science
S103518,Female,2008-07-17,Central,SCH_4,10,2020,Commerce
S103519,Male,2001-07-20,West,SCH_4,7,2020,Arts
S103520,Male,2001-10-27,Central,SCH_1,12,2023,Science
S103521,Male,2003-08-24,East,SCH_12,7,2019,Commerce
S103522,Female,2007-12-25,North,SCH_2,9,2021,Arts
S103523,Female,2004-12-03,North,SCH_15,9,2019,Arts
S103524,Male,2002-12-05,South,SCH_17,9,2020,Science
S103525,Male,2006-06-07,East,SCH_7,11,2019,Arts
S103526,Female,2007-12-25,West,SCH_6,9,2022,Arts
S103527,Female,2008-02-07,West,SCH_12,12,2022,Science
S103528,Female,2001-02-11,East,SCH_19,8,2020,Commerce
S103529,Female,2003-04-27,West,SCH_1,8,2019,Commerce
S103530,Female,2007-11-09,South,SCH_14,10,2021,Science
S103531,Female,2005-01-27,Central,SCH_4,8,2020,Science
S103532,Female,2003-02-26,North,SCH_5,11,2022,Commerce
S103533,Female,2007-02-21,East,SCH_1,7,2020,Commerce
S103534,Female,2003-02-15,North,SCH_1,10,2019,Science
S103535,Male,2006-11-16,Central,SCH_6,8,2019,Science
S103536,Male,2000-05-23,East,SCH_5,9,2019,Science
S103537,Male,2006-10-25,Central,SCH_2,8,2023,Arts
S103538,Female,2008-12-15,West,SCH_5,6,2019,Science
S103539,Male,2008-11-02,West,SCH_9,10,2022,Arts
S103540,Female,2001-05-01,West,SCH_19,12,2022,Commerce
S103541,Female,2002-05-09,Central,SCH_15,12,2023,Commerce
S103542,Male,2008-10-10,Central,SCH_13,11,2022,Science
S103543,Female,2005-04-19,Central,SCH_12,8,2022,Science
S103544,Male,2000-05-27,North,SCH_5,8,2020,Commerce
S103545,Male,2003-09-21,Central,SCH_2,11,2019,Commerce
S103546,Male,2008-08-08,West,SCH_4,7,2020,Commerce
S103547,Female,2003-09-19,South,SCH_18,9,2020,Commerce
S103548,Male,2007-10-29,Central,SCH_10,9,2022,Science
S103549,Female,2007-06-06,South,SCH_13,7,2021,Arts
S103550,Male,2000-03-30,West,SCH_12,7,2019,Commerce
S103551,Male,2003-09-19,Central,SCH_2,6,2021,Commerce
S103552,Male,2000-07-17,North,SCH_15,11,2022,Arts
S103553,Female,2008-11-06,North,SCH_14,10,2023,Science
S103554,Female,2001-06-21,South,SCH_10,9,2020,Arts
S103555,Female,2008-09-27,North,SCH_8,7,2022,Science
S103556,Male,2000-10-27,North,SCH_15,7,2022,Science
S103557,Male,2001-12-24,North,SCH_13,11,2021,Science
S103558,Female,2004-05-17,West,SCH_8,12,2023,Science
S103559,Female,2008-03-29,North,SCH_14,10,2020,Science
S103560,Female,2003-12-30,East,SCH_1,7,2023,Commerce
S103561,Female,2000-03-08,Central,SCH_13,12,2023,Science
S103562,Female,2006-11-11,North,SCH_8,6,2023,Commerce
S103563,Female,2004-03-17,North,SCH_18,10,2019,Science
S103564,Male,2001-02-01,North,SCH_9,12,2023,Commerce
S103565,Female,2001-09-11,East,SCH_13,6,2022,Arts
S103566,Male,2004-05-03,North,SCH_3,8,2019,Arts
S103567,Male,2003-03-09,North,SCH_18,9,2019,Commerce
S103568,Female,2001-12-30,Central,SCH_10,7,2023,Science
S103569,Female,2001-07-09,East,SCH_5,12,2022,Commerce
S103570,Male,2005-05-06,East,SCH_6,10,2020,Commerce
S103571,Female,2007-09-29,North,SCH_8,6,2023,Science
S103572,Female,2004-10-17,East,SCH_7,9,2019,Arts
S103573,Male,2008-01-20,South,SCH_18,9,2020,Commerce
S103574,Male,2007-04-11,East,SCH_14,7,2020,Arts
S103575,Male,2007-08-27,East,SCH_15,12,2019,Arts
S103576,Female,2006-05-18,East,SCH_10,9,2020,Arts
S103577,Male,2007-06-01,West,SCH_12,7,2022,Commerce
S103578,Female,2008-02-19,West,SCH_7,12,2022,Commerce
S103579,Male,2002-09-22,West,SCH_7,12,2023,Science
S103580,Male,2005-05-13,East,SCH_11,8,2023,Science
S103581,Male,2004-05-20,South,SCH_13,7,2020,Commerce
S103582,Female,2007-08-25,East,SCH_15,11,2019,Science
S103583,Female,2004-01-20,North,SCH_18,6,2022,Arts
S103584,Male,2005-11-04,South,SCH_7,11,2021,Arts
S103585,Male,2003-01-07,West,SCH_6,12,2023,Commerce
S103586,Male,2008-12-20,Central,SCH_11,12,2022,Arts
S103587,Female,2007-10-09,South,SCH_8,9,2020,Commerce
S103588,Male,2006-06-09,West,SCH_20,9,2022,Commerce
S103589,Female,2003-11-04,South,SCH_1,9,2022,Commerce
S103590,Male,2005-12-17,South,SCH_8,12,2020,Arts
S103591,Male,2007-03-28,East,SCH_8,7,2023,Commerce
S103592,Male,2003-07-23,North,SCH_19,10,2023,Commerce
S103593,Male,2004-09-18,Central,SCH_3,7,2021,Science
S103594,Male,2007-02-18,West,SCH_5,6,2021,Arts
S103595,Male,2002-06-17,South,SCH_3,7,2023,Commerce
S103596,Female,2003-04-21,Central,SCH_15,9,2023,Science
S103597,Male,2004-03-15,South,SCH_14,8,2023,Commerce
S103598,Female,2000-03-18,North,SCH_15,6,2023,Arts
S103599,Male,2007-10-02,Central,SCH_17,11,2022,Science
S103600,Male,2007-06-14,West,SCH_18,8,2021,Science
S103601,Female,2004-03-12,South,SCH_2,6,2020,Commerce
S103602,Male,2000-08-25,North,SCH_12,6,2019,Commerce
S103603,Female,2003-03-03,Central,SCH_16,12,2020,Arts
S103604,Female,2005-06-19,South,SCH_4,9,2019,Arts
S103605,Male,2003-04-30,South,SCH_2,12,2022,Commerce
S103606,Female,2000-10-04,West,SCH_14,11,2021,Science
S103607,Female,2008-06-16,North,SCH_11,7,2019,Arts
S103608,Male,2001-06-07,East,SCH_13,12,2023,Arts
S103609,Female,2000-06-28,South,SCH_7,11,2022,Science
S103610,Male,2000-05-02,Central,SCH_10,9,2019,Commerce
S103611,Male,2003-06-23,West,SCH_1,9,2023,Arts
S103612,Male,2004-10-23,West,SCH_4,12,2022,Science
S103613,Male,2008-07-19,South,SCH_18,9,2019,Arts
S103614,Female,2002-12-30,South,SCH_6,8,2023,Science
S103615,Male,2001-04-24,South,SCH_2,11,2021,Arts
S103616,Male,2008-06-17,East,SCH_3,11,2022,Commerce
S103617,Female,2004-12-02,South,SCH_14,6,2019,Science
S103618,Male,2005-11-01,North,SCH_8,10,2023,Arts
S103619,Male,2008-10-31,Central,SCH_16,7,2021,Arts
S103620,Female,2007-02-25,South,SCH_19,9,2023,Science
S103621,Female,2007-04-20,East,SCH_18,11,2021,Science
S103622,Female,2006-08-01,Central,SCH_6,11,2019,Commerce
S103623,Female,2002-03-26,West,SCH_14,6,2023,Science
S103624,Female,2007-05-18,South,SCH_3,7,2023,Arts
S103625,Female,2001-03-18,Central,SCH_16,10,2020,Commerce
S103626,Female,2008-08-06,West,SCH_1,10,2022,Science
S103627,Male,2007-01-14,East,SCH_12,9,2023,Arts
S103628,Female,2000-05-22,North,SCH_14,10,2021,Science
S103629,Female,2000-07-10,South,SCH_19,10,2022,Arts
S103630,Female,2003-11-11,North,SCH_19,12,2019,Arts
S103631,Male,2001-01-12,East,SCH_9,7,2022,Commerce
S103632,Male,2007-03-13,Central,SCH_7,7,2020,Commerce
S103633,Female,2001-06-18,Central,SCH_14,12,2019,Science
S103634,Female,2004-09-12,East,SCH_5,9,2023,Commerce
S103635,Female,2002-10-29,East,SCH_18,11,2019,Science
S103636,Male,2003-11-11,South,SCH_9,6,2019,Commerce
S103637,Male,2005-11-10,West,SCH_7,9,2020,Commerce
S103638,Female,2005-06-12,North,SCH_9,8,2021,Science
S103639,Male,2007-01-20,North,SCH_4,10,2019,Commerce
S103640,Female,2003-03-23,Central,SCH_17,12,2021,Commerce
S103641,Male,2001-02-08,Central,SCH_12,6,2022,Commerce
S103642,Male,2007-11-27,South,SCH_6,11,2020,Commerce
S103643,Female,2003-03-18,East,SCH_18,11,2023,Science
S103644,Female,2002-06-07,North,SCH_8,7,2019,Arts
S103645,Female,2001-02-25,South,SCH_15,8,2021,Science
S103646,Female,2004-06-29,Central,SCH_3,11,2019,Science
S103647,Male,2001-04-16,Central,SCH_2,8,2020,Science
S103648,Male,2008-01-19,North,SCH_9,10,2023,Commerce
S103649,Male,2001-06-30,Central,SCH_8,7,2022,Commerce
S103650,Female,2001-09-22,Central,SCH_4,6,2022,Arts
S103651,Male,2002-11-03,West,SCH_2,7,2021,Commerce
S103652,Female,2007-09-26,East,SCH_14,10,2022,Arts
S103653,Male,2005-01-03,Central,SCH_2,12,2021,Arts
S103654,Female,2000-12-29,West,SCH_2,11,2023,Commerce
S103655,Female,2005-12-06,South,SCH_7,8,2019,Arts
S103656,Male,2001-06-29,Central,SCH_12,12,2020,Science
S103657,Female,2008-11-14,South,SCH_6,10,2023,Science
S103658,Female,2007-01-13,Central,SCH_18,11,2023,Science
S103659,Male,2001-09-25,North,SCH_4,9,2022,Arts
S103660,Female,2005-04-20,West,SCH_19,8,2022,Arts
S103661,Female,2004-08-07,West,SCH_13,10,2020,Science
S103662,Female,2002-08-20,North,SCH_20,6,2019,Commerce
S103663,Male,2008-03-24,East,SCH_2,6,2023,Science
S103664,Male,2002-06-01,West,SCH_8,11,2022,Commerce
S103665,Female,2007-09-28,South,SCH_19,11,2023,Commerce
S103666,Male,2002-05-20,West,SCH_9,6,2019,Arts
S103667,Female,2001-05-30,East,SCH_4,9,2021,Arts
S103668,Female,2008-03-04,South,SCH_16,7,2019,Commerce
S103669,Female,2003-11-21,South,SCH_19,6,2023,Commerce
S103670,Female,2002-05-15,North,SCH_10,11,2023,Commerce
S103671,Female,2005-11-23,Central,SCH_6,11,2020,Arts
S103672,Male,2003-01-13,North,SCH_16,9,2023,Science
S103673,Female,2000-08-01,Central,SCH_10,6,2022,Commerce
S103674,Male,2008-09-27,North,SCH_13,9,2020,Arts
S103675,Male,2008-10-08,Central,SCH_9,6,2023,Science
S103676,Female,2007-12-07,West,SCH_7,7,2019,Arts
S103677,Female,2006-02-22,South,SCH_4,10,2023,Science
S103678,Male,2000-01-19,Central,SCH_19,6,2019,Arts
S103679,Male,2001-10-03,West,SCH_4,10,2019,Science
S103680,Male,2008-06-10,East,SCH_19,6,2023,Commerce
S103681,Female,2003-01-09,North,SCH_19,7,2019,Arts
S103682,Male,2000-11-25,East,SCH_12,12,2021,Science
S103683,Female,2002-05-15,West,SCH_13,11,2020,Science
S103684,Female,2002-02-12,East,SCH_4,10,2023,Science
S103685,Female,2001-01-26,East,SCH_10,9,2021,Commerce
S103686,Male,2001-09-28,West,SCH_7,6,2019,Arts
S103687,Female,2006-06-12,South,SCH_5,11,2019,Science
S103688,Female,2008-01-21,Central,SCH_17,6,2020,Commerce
S103689,Female,2007-05-23,North,SCH_18,9,2021,Commerce
S103690,Female,2007-11-28,Central,SCH_11,7,2021,Commerce
S103691,Female,2002-10-22,North,SCH_15,8,2023,Commerce
S103692,Male,2007-01-11,Central,SCH_7,6,2019,Commerce
S103693,Female,2004-08-01,East,SCH_18,12,2022,Commerce
S103694,Female,2007-05-07,South,SCH_6,9,2023,Commerce
S103695,Male,2002-01-09,East,SCH_18,8,2023,Arts
S103696,Female,2004-03-25,South,SCH_16,6,2023,Arts
S103697,Male,2001-04-13,West,SCH_2,10,2020,Commerce
S103698,Female,2006-03-09,North,SCH_19,11,2020,Science
S103699,Male,2003-02-09,North,SCH_1,11,2023,Science
S103700,Male,2002-10-28,West,SCH_11,9,2022,Science
S103701,Female,2007-10-22,Central,SCH_20,10,2021,Commerce
S103702,Female,2006-11-29,West,SCH_5,7,2021,Science
S103703,Female,2002-05-23,West,SCH_16,8,2019,Arts
S103704,Male,2001-04-04,South,SCH_1,9,2021,Arts
S103705,Male,2006-04-19,West,SCH_19,12,2021,Arts
S103706,Male,2004-03-29,North,SCH_14,6,2022,Arts
S103707,Female,2002-01-21,East,SCH_3,11,2021,Commerce
S103708,Male,2004-01-01,South,SCH_2,6,2022,Arts
S103709,Male,2004-11-12,South,SCH_5,8,2020,Science
S103710,Female,2008-04-16,Central,SCH_17,10,2022,Science
S103711,Male,2002-05-03,East,SCH_18,10,2020,Arts
S103712,Male,2006-04-02,South,SCH_1,9,2022,Arts
S103713,Female,2003-08-22,West,SCH_15,9,2023,Arts
S103714,Male,2001-04-22,South,SCH_9,10,2020,Science
S103715,Female,2007-06-19,South,SCH_5,9,2020,Science
S103716,Female,2008-06-18,South,SCH_13,10,2021,Arts
S103717,Female,2006-03-13,Central,SCH_19,8,2020,Science
S103718,Female,2007-12-12,South,SCH_10,9,2022,Science
S103719,Female,2000-05-14,South,SCH_20,10,2023,Commerce
S103720,Male,2008-01-31,Central,SCH_14,9,2023,Arts
S103721,Male,2003-02-26,East,SCH_12,6,2021,Arts
S103722,Female,2001-02-13,North,SCH_11,11,2022,Commerce
S103723,Female,2003-12-16,Central,SCH_7,6,2022,Commerce
S103724,Male,2003-08-10,Central,SCH_17,7,2019,Science
S103725,Female,2003-06-23,South,SCH_18,10,2020,Commerce
S103726,Female,2004-04-28,South,SCH_7,7,2021,Arts
S103727,Female,2000-03-26,North,SCH_20,10,2023,Arts
S103728,Male,2007-02-16,South,SCH_6,11,2019,Arts
S103729,Male,2005-02-08,West,SCH_11,9,2022,Science
S103730,Female,2004-01-09,South,SCH_12,10,2020,Science
S103731,Female,2001-01-12,South,SCH_16,6,2023,Arts
S103732,Male,2004-08-07,West,SCH_19,9,2019,Arts
S103733,Male,2002-12-10,North,SCH_19,11,2022,Science
S103734,Female,2000-08-29,West,SCH_11,6,2023,Science
S103735,Female,2002-07-08,Central,SCH_16,9,2023,Commerce
S103736,Male,2004-05-05,West,SCH_12,10,2022,Science
S103737,Male,2006-05-02,East,SCH_8,10,2022,Science
S103738,Male,2008-09-26,Central,SCH_3,6,2021,Arts
S103739,Female,2007-07-22,South,SCH_2,8,2023,Arts
S103740,Male,2003-06-25,Central,SCH_6,10,2022,Arts
S103741,Female,2000-03-10,North,SCH_16,8,2019,Commerce
S103742,Male,2005-10-05,North,SCH_20,9,2020,Science
S103743,Male,2003-11-06,West,SCH_15,8,2021,Commerce
S103744,Male,2005-09-17,Central,SCH_14,6,2022,Science
S103745,Male,2005-06-30,South,SCH_2,7,2020,Science
S103746,Female,2002-03-11,North,SCH_20,7,2021,Arts
S103747,Female,2002-11-07,South,SCH_18,6,2023,Science
S103748,Male,2007-08-11,East,SCH_14,12,2020,Commerce
S103749,Female,2002-04-04,North,SCH_18,7,2021,Arts
S103750,Male,2002-01-25,West,SCH_2,6,2022,Commerce
S103751,Male,2006-07-27,East,SCH_1,10,2022,Commerce
S103752,Male,2005-06-18,Central,SCH_20,8,2021,Arts
S103753,Male,2005-01-13,South,SCH_2,7,2023,Science
S103754,Female,2003-08-14,North,SCH_9,10,2021,Commerce
S103755,Male,2006-05-19,East,SCH_9,7,2019,Science
S103756,Male,2004-05-28,East,SCH_16,9,2021,Arts
S103757,Female,2000-04-19,North,SCH_11,6,2021,Science
S103758,Male,2002-10-13,Central,SCH_6,6,2022,Science
S103759,Male,2008-11-25,Central,SCH_12,10,2023,Arts
S103760,Male,2005-05-15,West,SCH_3,12,2021,Science
S103761,Female,2007-02-04,Central,SCH_12,9,2020,Commerce
S103762,Male,2004-11-04,West,SCH_1,8,2022,Commerce
S103763,Female,2000-01-25,East,SCH_9,9,2022,Commerce
S103764,Male,2002-04-22,North,SCH_20,12,2021,Science
S103765,Male,2007-10-09,Central,SCH_6,9,2020,Commerce
S103766,Female,2002-01-07,West,SCH_11,11,2021,Science
S103767,Male,2005-10-05,East,SCH_3,8,2020,Science
S103768,Male,2000-06-28,Central,SCH_4,8,2022,Science
S103769,Female,2000-08-19,South,SCH_10,9,2020,Science
S103770,Female,2005-04-01,East,SCH_19,7,2021,Arts
S103771,Female,2000-12-08,Central,SCH_6,11,2019,Commerce
S103772,Female,2001-04-21,East,SCH_1,7,2019,Commerce
S103773,Female,2004-12-27,North,SCH_8,9,2020,Science
S103774,Male,2007-03-08,North,SCH_8,7,2021,Arts
S103775,Female,2001-03-30,North,SCH_6,8,2023,Science
S103776,Male,2003-06-09,South,SCH_17,8,2019,Commerce
S103777,Male,2000-10-15,North,SCH_19,7,2022,Commerce
S103778,Male,2003-05-21,South,SCH_1,8,2021,Arts
S103779,Female,2006-04-24,North,SCH_15,6,2021,Science
S103780,Female,2001-06-13,East,SCH_13,8,2019,Arts
S103781,Male,2007-06-27,Central,SCH_3,9,2023,Science
S103782,Female,2008-02-24,Central,SCH_2,10,2022,Arts
S103783,Female,2006-03-26,North,SCH_3,7,2023,Commerce
S103784,Female,2001-08-18,Central,SCH_9,11,2022,Arts
S103785,Female,2001-03-10,North,SCH_16,12,2019,Commerce
S103786,Male,2002-05-31,North,SCH_13,7,2021,Commerce
S103787,Male,2008-05-26,West,SCH_19,12,2022,Science
S103788,Female,2004-11-16,West,SCH_18,12,2021,Arts
S103789,Male,2001-02-05,West,SCH_12,8,2020,Arts
S103790,Female,2007-04-23,South,SCH_12,8,2020,Arts
S103791,Female,2005-11-05,West,SCH_1,10,2019,Arts
S103792,Male,2007-03-16,North,SCH_20,10,2019,Science
S103793,Male,2004-04-14,East,SCH_8,11,2019,Science
S103794,Male,2000-11-04,West,SCH_17,9,2020,Science
S103795,Female,2008-02-01,West,SCH_20,6,2022,Commerce
S103796,Male,2000-12-08,East,SCH_7,9,2023,Commerce
S103797,Female,2001-03-11,North,SCH_9,11,2019,Commerce
S103798,Male,2000-06-25,South,SCH_17,7,2023,Science
S103799,Male,2000-05-18,West,SCH_10,8,2023,Commerce
S103800,Female,2000-07-12,East,SCH_4,9,2020,Arts
S103801,Female,2008-12-01,North,SCH_7,12,2022,Commerce
S103802,Female,2008-11-09,Central,SCH_7,8,2020,Science
S103803,Female,2003-03-30,South,SCH_8,8,2019,Science
S103804,Female,2002-07-31,East,SCH_8,9,2020,Science
S103805,Female,2001-06-08,East,SCH_16,9,2020,Science
S103806,Female,2004-06-12,East,SCH_12,12,2020,Arts
S103807,Female,2008-07-10,West,SCH_15,12,2019,Commerce
S103808,Male,2008-02-10,Central,SCH_8,10,2019,Commerce
S103809,Female,2006-03-07,South,SCH_9,11,2020,Science
S103810,Female,2002-01-10,North,SCH_3,11,2020,Commerce
S103811,Male,2002-05-11,North,SCH_16,12,2023,Arts
S103812,Female,2002-08-11,Central,SCH_15,6,2022,Science
S103813,Male,2003-07-26,East,SCH_4,12,2023,Commerce
S103814,Male,2003-06-28,East,SCH_20,10,2022,Commerce
S103815,Female,2004-10-09,East,SCH_16,6,2022,Commerce
S103816,Male,2007-11-20,East,SCH_10,9,2020,Commerce
S103817,Female,2005-12-27,East,SCH_11,11,2023,Science
S103818,Male,2002-03-02,Central,SCH_5,11,2022,Science
