student_id,academic_year,total_days,days_present,attendance_pct,chronic_absentee,attendance_trend
S103226,2020-21,180,131,72.78,True,Stable
S103227,2019-20,180,92,51.11,True,Stable
S103228,2021-22,180,155,86.11,False,Improving
S103229,2021-22,180,169,93.89,False,Declining
S103230,2019-20,180,159,88.33,False,Declining
S103231,2021-22,180,101,56.11,True,Declining
S103232,2022-23,180,118,65.56,True,Stable
S103233,2019-20,180,171,95.0,False,Declining
S103234,2019-20,180,95,52.78,True,Stable
S103235,2020-21,180,93,51.67,True,Stable
S103236,2019-20,180,61,33.89,True,Declining
S103237,2020-21,180,72,40.0,True,Stable
S103238,2019-20,180,102,56.67,True,Stable
S103239,2022-23,180,133,73.89,True,Improving
S103240,2022-23,180,116,64.44,True,Declining
S103241,2022-23,180,161,89.44,False,Improving
S103242,2020-21,180,66,36.67,True,Improving
S103243,2020-21,180,118,65.56,True,Improving
S103244,2021-22,180,118,65.56,True,Stable
S103245,2020-21,180,170,94.44,False,Improving
S103246,2020-21,180,175,97.22,False,Declining
S103247,2022-23,180,110,61.11,True,Stable
S103248,2019-20,180,62,34.44,True,Declining
S103249,2020-21,180,176,97.78,False,Improving
S103250,2021-22,180,86,47.78,True,Improving
S103251,2019-20,180,137,76.11,False,Declining
S103252,2020-21,180,113,62.78,True,Stable
S103253,2019-20,180,153,85.0,False,Improving
S103254,2019-20,180,123,68.33,True,Declining
S103255,2019-20,180,93,51.67,True,Improving
S103256,2019-20,180,82,45.56,True,Improving
S103257,2019-20,180,107,59.44,True,Stable
S103258,2020-21,180,114,63.33,True,Improving
S103259,2019-20,180,76,42.22,True,Improving
S103260,2019-20,180,138,76.67,False,Declining
S103261,2021-22,180,121,67.22,True,Improving
S103262,2021-22,180,168,93.33,False,Improving
S103263,2019-20,180,120,66.67,True,Declining
S103264,2020-21,180,120,66.67,True,Stable
S103265,2021-22,180,103,57.22,True,Improving
S103266,2021-22,180,130,72.22,True,Stable
S103267,2019-20,180,175,97.22,False,Improving
S103268,2020-21,180,175,97.22,False,Stable
S103269,2022-23,180,62,34.44,True,Stable
S103270,2020-21,180,132,73.33,True,Declining
S103271,2021-22,180,126,70.0,True,Stable
S103272,2021-22,180,171,95.0,False,Declining
S103273,2021-22,180,175,97.22,False,Improving
S103274,2021-22,180,158,87.78,False,Stable
S103275,2021-22,180,163,90.56,False,Improving
S103276,2019-20,180,67,37.22,True,Stable
S103277,2019-20,180,85,47.22,True,Stable
S103278,2019-20,180,179,99.44,False,Declining
S103279,2021-22,180,74,41.11,True,Declining
S103280,2019-20,180,64,35.56,True,Stable
S103281,2021-22,180,72,40.0,True,Improving
S103282,2020-21,180,138,76.67,False,Stable
S103283,2022-23,180,162,90.0,False,Declining
S103284,2020-21,180,71,39.44,True,Improving
S103285,2022-23,180,158,87.78,False,Stable
S103286,2019-20,180,122,67.78,True,Improving
S103287,2022-23,180,67,37.22,True,Improving
S103288,2020-21,180,133,73.89,True,Improving
S103289,2020-21,180,93,51.67,True,Declining
S103290,2022-23,180,131,72.78,True,Improving
S103291,2020-21,180,81,45.0,True,Improving
S103292,2019-20,180,109,60.56,True,Declining
S103293,2020-21,180,71,39.44,True,Stable
S103294,2022-23,180,81,45.0,True,Declining
S103295,2019-20,180,150,83.33,False,Stable
S103296,2022-23,180,117,65.0,True,Stable
S103297,2021-22,180,141,78.33,False,Improving
S103298,2021-22,180,78,43.33,True,Stable
S103299,2019-20,180,64,35.56,True,Stable
S103300,2019-20,180,75,41.67,True,Stable
S103301,2020-21,180,172,95.56,False,Stable
S103302,2022-23,180,100,55.56,True,Declining
S103303,2021-22,180,133,73.89,True,Stable
S103304,2020-21,180,78,43.33,True,Stable
S103305,2021-22,180,167,92.78,False,Improving
S103306,2020-21,180,124,68.89,True,Declining
S103307,2020-21,180,81,45.0,True,Stable
S103308,2021-22,180,76,42.22,True,Stable
S103309,2020-21,180,94,52.22,True,Stable
S103310,2021-22,180,98,54.44,True,Declining
S103311,2019-20,180,175,97.22,False,Declining
S103312,2022-23,180,132,73.33,True,Improving
S103313,2020-21,180,114,63.33,True,Declining
S103314,2021-22,180,64,35.56,True,Improving
S103315,2021-22,180,132,73.33,True,Improving
S103316,2022-23,180,174,96.67,False,Declining
S103317,2022-23,180,70,38.89,True,Improving
S103318,2022-23,180,137,76.11,False,Improving
S103319,2020-21,180,169,93.89,False,Stable
S103320,2021-22,180,99,55.0,True,Declining
S103321,2020-21,180,147,81.67,False,Improving
S103322,2020-21,180,143,79.44,False,Improving
S103323,2019-20,180,156,86.67,False,Improving
S103324,2022-23,180,63,35.0,True,Improving
S103325,2019-20,180,139,77.22,False,Improving
S103326,2019-20,180,148,82.22,False,Declining
S103327,2020-21,180,117,65.0,True,Improving
S103328,2020-21,180,124,68.89,True,Stable
S103329,2021-22,180,174,96.67,False,Declining
S103330,2019-20,180,147,81.67,False,Stable
S103331,2022-23,180,123,68.33,True,Improving
S103332,2019-20,180,126,70.0,True,Stable
S103333,2021-22,180,155,86.11,False,Declining
S103334,2019-20,180,93,51.67,True,Stable
S103335,2019-20,180,172,95.56,False,Stable
S103336,2019-20,180,148,82.22,False,Improving
S103337,2021-22,180,166,92.22,False,Stable
S103338,2019-20,180,117,65.0,True,Improving
S103339,2020-21,180,126,70.0,True,Declining
S103340,2019-20,180,66,36.67,True,Stable
S103341,2020-21,180,165,91.67,False,Stable
S103342,2019-20,180,94,52.22,True,Declining
S103343,2020-21,180,88,48.89,True,Improving
S103344,2019-20,180,163,90.56,False,Declining
S103345,2022-23,180,84,46.67,True,Stable
S103346,2020-21,180,87,48.33,True,Stable
S103347,2022-23,180,147,81.67,False,Improving
S103348,2020-21,180,128,71.11,True,Stable
S103349,2019-20,180,86,47.78,True,Stable
S103350,2021-22,180,133,73.89,True,Stable
S103351,2019-20,180,135,75.0,False,Stable
S103352,2021-22,180,141,78.33,False,Improving
S103353,2022-23,180,161,89.44,False,Stable
S103354,2021-22,180,67,37.22,True,Stable
S103355,2021-22,180,173,96.11,False,Stable
S103356,2021-22,180,97,53.89,True,Stable
S103357,2021-22,180,178,98.89,False,Improving
S103358,2022-23,180,153,85.0,False,Improving
S103359,2021-22,180,68,37.78,True,Stable
S103360,2019-20,180,171,95.0,False,Stable
S103361,2020-21,180,102,56.67,True,Stable
S103362,2020-21,180,84,46.67,True,Declining
S103363,2019-20,180,153,85.0,False,Declining
S103364,2022-23,180,125,69.44,True,Improving
S103365,2019-20,180,76,42.22,True,Stable
S103366,2019-20,180,168,93.33,False,Stable
S103367,2021-22,180,66,36.67,True,Stable
S103368,2021-22,180,81,45.0,True,Declining
S103369,2022-23,180,69,38.33,True,Stable
S103370,2022-23,180,149,82.78,False,Declining
S103371,2020-21,180,72,40.0,True,Declining
S103372,2022-23,180,101,56.11,True,Improving
S103373,2019-20,180,87,48.33,True,Improving
S103374,2020-21,180,159,88.33,False,Stable
S103375,2020-21,180,118,65.56,True,Improving
S103376,2021-22,180,70,38.89,True,Improving
S103377,2021-22,180,68,37.78,True,Declining
S103378,2020-21,180,139,77.22,False,Declining
S103379,2021-22,180,140,77.78,False,Stable
S103380,2021-22,180,114,63.33,True,Declining
S103381,2021-22,180,64,35.56,True,Improving
S103382,2020-21,180,128,71.11,True,Stable
S103383,2020-21,180,97,53.89,True,Improving
S103384,2020-21,180,154,85.56,False,Stable
S103385,2019-20,180,125,69.44,True,Stable
S103386,2020-21,180,150,83.33,False,Stable
S103387,2021-22,180,169,93.89,False,Improving
S103388,2020-21,180,166,92.22,False,Improving
S103389,2019-20,180,142,78.89,False,Stable
S103390,2021-22,180,123,68.33,True,Stable
S103391,2022-23,180,166,92.22,False,Stable
S103392,2020-21,180,84,46.67,True,Improving
S103393,2020-21,180,111,61.67,True,Declining
S103394,2022-23,180,97,53.89,True,Improving
S103395,2021-22,180,136,75.56,False,Declining
S103396,2020-21,180,152,84.44,False,Improving
S103397,2019-20,180,78,43.33,True,Stable
S103398,2021-22,180,158,87.78,False,Stable
S103399,2020-21,180,84,46.67,True,Declining
S103400,2021-22,180,107,59.44,True,Stable
S103401,2020-21,180,132,73.33,True,Improving
S103402,2022-23,180,120,66.67,True,Declining
S103403,2020-21,180,94,52.22,True,Stable
S103404,2021-22,180,110,61.11,True,Declining
S103405,2020-21,180,74,41.11,True,Declining
S103406,2020-21,180,145,80.56,False,Stable
S103407,2021-22,180,136,75.56,False,Declining
S103408,2020-21,180,108,60.0,True,Stable
S103409,2020-21,180,89,49.44,True,Stable
S103410,2021-22,180,80,44.44,True,Stable
S103411,2022-23,180,148,82.22,False,Stable
S103412,2019-20,180,148,82.22,False,Stable
S103413,2019-20,180,163,90.56,False,Declining
S103414,2019-20,180,145,80.56,False,Stable
S103415,2019-20,180,169,93.89,False,Stable
S103416,2019-20,180,100,55.56,True,Stable
S103417,2019-20,180,62,34.44,True,Improving
S103418,2021-22,180,132,73.33,True,Improving
S103419,2021-22,180,83,46.11,True,Improving
S103420,2021-22,180,167,92.78,False,Stable
S103421,2020-21,180,170,94.44,False,Declining
S103422,2022-23,180,155,86.11,False,Stable
S103423,2022-23,180,76,42.22,True,Declining
S103424,2019-20,180,164,91.11,False,Improving
S103425,2019-20,180,147,81.67,False,Declining
S103426,2021-22,180,67,37.22,True,Stable
S103427,2022-23,180,65,36.11,True,Improving
S103428,2020-21,180,68,37.78,True,Declining
S103429,2020-21,180,74,41.11,True,Improving
S103430,2021-22,180,123,68.33,True,Improving
S103431,2019-20,180,147,81.67,False,Stable
S103432,2022-23,180,109,60.56,True,Declining
S103433,2020-21,180,177,98.33,False,Stable
S103434,2019-20,180,70,38.89,True,Improving
S103435,2022-23,180,154,85.56,False,Improving
S103436,2020-21,180,179,99.44,False,Improving
S103437,2019-20,180,105,58.33,True,Improving
S103438,2020-21,180,104,57.78,True,Declining
S103439,2019-20,180,168,93.33,False,Declining
S103440,2019-20,180,177,98.33,False,Declining
S103441,2019-20,180,136,75.56,False,Declining
S103442,2022-23,180,153,85.0,False,Declining
S103443,2021-22,180,118,65.56,True,Declining
S103444,2019-20,180,84,46.67,True,Declining
S103445,2019-20,180,171,95.0,False,Declining
S103446,2020-21,180,71,39.44,True,Stable
S103447,2020-21,180,144,80.0,False,Stable
S103448,2022-23,180,147,81.67,False,Stable
S103449,2021-22,180,85,47.22,True,Stable
S103450,2020-21,180,173,96.11,False,Stable
S103451,2022-23,180,135,75.0,False,Declining
S103452,2022-23,180,96,53.33,True,Stable
S103453,2022-23,180,172,95.56,False,Improving
S103454,2019-20,180,144,80.0,False,Improving
S103455,2021-22,180,82,45.56,True,Declining
S103456,2021-22,180,124,68.89,True,Stable
S103457,2021-22,180,104,57.78,True,Stable
S103458,2019-20,180,133,73.89,True,Declining
S103459,2019-20,180,94,52.22,True,Improving
S103460,2020-21,180,161,89.44,False,Stable
S103461,2020-21,180,107,59.44,True,Improving
S103462,2020-21,180,87,48.33,True,Declining
S103463,2022-23,180,60,33.33,True,Declining
S103464,2021-22,180,174,96.67,False,Stable
S103465,2019-20,180,131,72.78,True,Declining
S103466,2020-21,180,100,55.56,True,Declining
S103467,2022-23,180,82,45.56,True,Declining
S103468,2019-20,180,143,79.44,False,Declining
S103469,2022-23,180,91,50.56,True,Declining
S103470,2022-23,180,146,81.11,False,Stable
S103471,2022-23,180,66,36.67,True,Stable
S103472,2021-22,180,134,74.44,True,Improving
S103473,2019-20,180,114,63.33,True,Improving
S103474,2019-20,180,131,72.78,True,Declining
S103475,2022-23,180,102,56.67,True,Improving
S103476,2021-22,180,73,40.56,True,Stable
S103477,2022-23,180,73,40.56,True,Improving
S103478,2020-21,180,159,88.33,False,Stable
S103479,2019-20,180,175,97.22,False,Stable
S103480,2019-20,180,100,55.56,True,Declining
S103481,2021-22,180,163,90.56,False,Declining
S103482,2019-20,180,170,94.44,False,Declining
S103483,2019-20,180,150,83.33,False,Stable
S103484,2019-20,180,143,79.44,False,Declining
S103485,2021-22,180,161,89.44,False,Stable
S103486,2022-23,180,148,82.22,False,Stable
S103487,2019-20,180,171,95.0,False,Improving
S103488,2022-23,180,171,95.0,False,Declining
S103489,2021-22,180,152,84.44,False,Improving
S103490,2022-23,180,73,40.56,True,Stable
S103491,2020-21,180,87,48.33,True,Declining
S103492,2019-20,180,89,49.44,True,Stable
S103493,2021-22,180,138,76.67,False,Improving
S103494,2021-22,180,113,62.78,True,Stable
S103495,2022-23,180,118,65.56,True,Declining
S103496,2019-20,180,144,80.0,False,Improving
S103497,2021-22,180,71,39.44,True,Declining
S103498,2020-21,180,178,98.89,False,Declining
S103499,2022-23,180,173,96.11,False,Declining
S103500,2020-21,180,179,99.44,False,Stable
S103501,2020-21,180,134,74.44,True,Improving
S103502,2022-23,180,98,54.44,True,Stable
S103503,2020-21,180,129,71.67,True,Stable
S103504,2022-23,180,126,70.0,True,Declining
S103505,2022-23,180,164,91.11,False,Declining
S103506,2021-22,180,74,41.11,True,Declining
S103507,2021-22,180,157,87.22,False,Stable
S103508,2020-21,180,63,35.0,True,Stable
S103509,2020-21,180,157,87.22,False,Improving
S103510,2020-21,180,161,89.44,False,Stable
S103511,2020-21,180,103,57.22,True,Declining
S103512,2020-21,180,98,54.44,True,Stable
S103513,2021-22,180,164,91.11,False,Stable
S103514,2020-21,180,129,71.67,True,Improving
S103515,2020-21,180,145,80.56,False,Improving
S103516,2019-20,180,96,53.33,True,Stable
S103517,2022-23,180,117,65.0,True,Declining
S103518,2022-23,180,91,50.56,True,Improving
S103519,2021-22,180,87,48.33,True,Improving
S103520,2022-23,180,149,82.78,False,Stable
S103521,2020-21,180,63,35.0,True,Improving
S103522,2022-23,180,69,38.33,True,Improving
S103523,2021-22,180,86,47.78,True,Improving
S103524,2022-23,180,143,79.44,False,Stable
S103525,2022-23,180,95,52.78,True,Stable
S103526,2019-20,180,64,35.56,True,Declining
S103527,2019-20,180,140,77.78,False,Stable
S103528,2020-21,180,109,60.56,True,Stable
S103529,2022-23,180,91,50.56,True,Improving
S103530,2020-21,180,158,87.78,False,Declining
S103531,2022-23,180,82,45.56,True,Stable
S103532,2020-21,180,136,75.56,False,Improving
S103533,2020-21,180,120,66.67,True,Stable
S103534,2022-23,180,60,33.33,True,Improving
S103535,2019-20,180,90,50.0,True,Stable
S103536,2021-22,180,78,43.33,True,Stable
S103537,2020-21,180,146,81.11,False,Stable
S103538,2021-22,180,113,62.78,True,Declining
S103539,2022-23,180,93,51.67,True,Declining
S103540,2020-21,180,63,35.0,True,Declining
S103541,2022-23,180,107,59.44,True,Declining
S103542,2020-21,180,107,59.44,True,Improving
S103543,2019-20,180,108,60.0,True,Stable
S103544,2020-21,180,119,66.11,True,Improving
S103545,2020-21,180,176,97.78,False,Improving
S103546,2020-21,180,103,57.22,True,Stable
S103547,2022-23,180,93,51.67,True,Declining
S103548,2019-20,180,153,85.0,False,Stable
S103549,2022-23,180,115,63.89,True,Stable
S103550,2021-22,180,133,73.89,True,Stable
S103551,2019-20,180,65,36.11,True,Stable
S103552,2020-21,180,135,75.0,False,Declining
S103553,2020-21,180,135,75.0,False,Stable
S103554,2020-21,180,172,95.56,False,Declining
S103555,2021-22,180,141,78.33,False,Improving
S103556,2021-22,180,95,52.78,True,Declining
S103557,2020-21,180,94,52.22,True,Improving
S103558,2020-21,180,84,46.67,True,Stable
S103559,2021-22,180,108,60.0,True,Declining
S103560,2022-23,180,114,63.33,True,Stable
S103561,2019-20,180,100,55.56,True,Stable
S103562,2019-20,180,116,64.44,True,Stable
S103563,2021-22,180,81,45.0,True,Improving
S103564,2021-22,180,153,85.0,False,Improving
S103565,2022-23,180,103,57.22,True,Improving
S103566,2020-21,180,88,48.89,True,Improving
S103567,2021-22,180,130,72.22,True,Declining
S103568,2022-23,180,107,59.44,True,Declining
S103569,2021-22,180,163,90.56,False,Stable
S103570,2020-21,180,62,34.44,True,Declining
S103571,2021-22,180,144,80.0,False,Improving
S103572,2020-21,180,104,57.78,True,Improving
S103573,2022-23,180,79,43.89,True,Declining
S103574,2019-20,180,132,73.33,True,Stable
S103575,2022-23,180,164,91.11,False,Improving
S103576,2019-20,180,95,52.78,True,Declining
S103577,2022-23,180,119,66.11,True,Declining
S103578,2019-20,180,137,76.11,False,Stable
S103579,2022-23,180,77,42.78,True,Improving
S103580,2020-21,180,156,86.67,False,Stable
S103581,2019-20,180,174,96.67,False,Stable
S103582,2019-20,180,125,69.44,True,Declining
S103583,2020-21,180,160,88.89,False,Declining
S103584,2020-21,180,90,50.0,True,Declining
S103585,2019-20,180,145,80.56,False,Declining
S103586,2019-20,180,169,93.89,False,Stable
S103587,2019-20,180,68,37.78,True,Stable
S103588,2021-22,180,79,43.89,True,Stable
S103589,2022-23,180,79,43.89,True,Stable
S103590,2020-21,180,106,58.89,True,Improving
S103591,2020-21,180,175,97.22,False,Stable
S103592,2022-23,180,60,33.33,True,Improving
S103593,2020-21,180,153,85.0,False,Declining
S103594,2020-21,180,142,78.89,False,Stable
S103595,2019-20,180,159,88.33,False,Declining
S103596,2020-21,180,73,40.56,True,Stable
S103597,2021-22,180,60,33.33,True,Declining
S103598,2021-22,180,128,71.11,True,Improving
S103599,2019-20,180,69,38.33,True,Declining
S103600,2019-20,180,132,73.33,True,Improving
S103601,2020-21,180,108,60.0,True,Stable
S103602,2019-20,180,73,40.56,True,Improving
S103603,2019-20,180,119,66.11,True,Stable
S103604,2022-23,180,162,90.0,False,Declining
S103605,2019-20,180,141,78.33,False,Declining
S103606,2021-22,180,101,56.11,True,Improving
S103607,2020-21,180,118,65.56,True,Stable
S103608,2019-20,180,84,46.67,True,Declining
S103609,2022-23,180,95,52.78,True,Stable
S103610,2020-21,180,154,85.56,False,Improving
S103611,2020-21,180,169,93.89,False,Stable
S103612,2020-21,180,94,52.22,True,Stable
S103613,2022-23,180,150,83.33,False,Improving
S103614,2021-22,180,178,98.89,False,Stable
S103615,2022-23,180,145,80.56,False,Stable
S103616,2022-23,180,70,38.89,True,Improving
S103617,2020-21,180,69,38.33,True,Stable
S103618,2022-23,180,67,37.22,True,Declining
S103619,2020-21,180,164,91.11,False,Stable
S103620,2019-20,180,151,83.89,False,Improving
S103621,2019-20,180,82,45.56,True,Declining
S103622,2022-23,180,65,36.11,True,Improving
S103623,2021-22,180,137,76.11,False,Declining
S103624,2020-21,180,147,81.67,False,Declining
S103625,2022-23,180,123,68.33,True,Declining
S103626,2022-23,180,132,73.33,True,Stable
S103627,2021-22,180,105,58.33,True,Stable
S103628,2020-21,180,163,90.56,False,Declining
S103629,2022-23,180,97,53.89,True,Improving
S103630,2021-22,180,179,99.44,False,Improving
S103631,2020-21,180,84,46.67,True,Stable
S103632,2019-20,180,161,89.44,False,Declining
S103633,2021-22,180,153,85.0,False,Stable
S103634,2022-23,180,145,80.56,False,Stable
S103635,2019-20,180,61,33.89,True,Stable
S103636,2020-21,180,148,82.22,False,Stable
S103637,2021-22,180,83,46.11,True,Improving
S103638,2019-20,180,160,88.89,False,Stable
S103639,2019-20,180,126,70.0,True,Stable
S103640,2022-23,180,166,92.22,False,Stable
S103641,2019-20,180,149,82.78,False,Declining
S103642,2022-23,180,153,85.0,False,Stable
S103643,2020-21,180,152,84.44,False,Declining
S103644,2022-23,180,130,72.22,True,Stable
S103645,2021-22,180,120,66.67,True,Stable
S103646,2019-20,180,68,37.78,True,Declining
S103647,2020-21,180,104,57.78,True,Declining
S103648,2022-23,180,153,85.0,False,Stable
S103649,2022-23,180,75,41.67,True,Improving
